"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"(In)justice and the blue economy","https://scispace.com/paper/in-justice-and-the-blue-economy-2odpodt2","2022","Journal Article","The Geographical Journal","Celine Germond-Duret
C. Patrick Heidkamp
John P. Morrissey","10.1111/geoj.12483","https://scispace.com/pdf/in-justice-and-the-blue-economy-2odpodt2.pdf","While the ocean space has long been ignored by social sciences, the past 15 years have witnessed an increased interest in the marine environment by scholars in Human Geography. The academic literature on the blue economy, almost non-existent a few years ago, is now burgeoning. The academic debate has offered some critical assessment of blue economy initiatives, but more needs to be done to address the true place of environmental protection within a blue economy, and to put people at the centre of concerns and analyses. Of particular concern, is the ambiguity of the blue economy concept and the confusion over its social and environmental sustainability, which can ultimately result in harmful practices. An important question is then how should social scientists in general and geographers, specifically, engage with these debates, and in particular how should the potential human and social costs of the blue economy be investigated and addressed while assuring justice and fairness? The papers presented here share the vision that environmental sustainability, justice and equality should be at the heart of the blue economy; not just conceptually, but practically too. The papers pursue efforts to identify blue economy risks and the mechanisms through which they occur; assess the place of inclusion and participation in a sustainable blue economy; define what blue economy policies should include to drive just and sustainable practices; and identify where the dominant understandings of the blue economy and its priorities are coming from. In other words, they put considerations of justice and broader cultural structures at the centre of their concerns and analysis. They also highlight the need to bypass geographical boundaries and gain insights from other disciplines and methodologies to grasp such an encompassing concept, and foster not just a blue economy with social justice, but a blue economy for social justice. ","to the logic of limitless economic growth, with associated patterns of the unsustainable exploitation of marine resources. Blue degrowth imaginaries therefore deconstruct the 'win-win-win' slogans of blue growth, highlighting contradictions and gaps in blue growth discourses and practices . | THE BLUE ECONOMY AND ENVIRONMENTAL SUSTAINABILITY:
 The blue economy sustainability discourse is therefore undermined by contradictions between the realities of national interests, economic growth and capital accumulation on the one hand, and narratives of sustainability on the other . Both resources and spaces can be 'grabbed' (marine and coastal spaces alike, as shown by  and the process may not be intentional . More generally,  associates blue growth with a market-led initiative, where private entities are the main actors controlling resources and implementing market-based solutions, in the same way as McAfee (1999) warned against green developmentalism and the 'selling nature to save it' approach. This relates to the whole debate over ecosystem services and the economic valuation of Nature, which has now displaced into the marine space. In sum, while environmental sustainability is supposed to be an inherent component and an objective of the blue economy, in reality there is no guarantee that potentially harmful practices will be restrained, and the ambiguity already highlighted may open up vulnerable marine and coastal ecosystems to further unsustainable exploitation in the name of 'sustainable' blue growth or blue economy development. | THE BLUE ECONOMY AND SOCIAL SUSTAINABILITY:
 As we have seen, there is a tangible risk that the blue economy could result in 'blue grabbing'. Blue grabbing is more than the grab of natural resources. A social dimension is involved too, as it can also lead to the dispossession of communities, and thus relates to their exclusion in decision making, as well as questions of procedural justice. Empirical research has shown that coastal communities have often felt excluded from blue economy initiatives (e.g., , and that they are not sufficiently represented in governance fora . | THE BLUE ECONOMY AND SOCIAL SUSTAINABILITY:
 However, current framings of the blue economy are still very much centred on economic growth objectives . Problematically, this includes a lack of consideration for social sustainability, itself a larger problem with conceptualisations of sustainable development and sustainability, which transcend debates on blue economy and blue growth. Though sustainable development originally included an obvious and distinct social mandate, the social dimension has been historically marginalised in discourses that frequently frame sustainability in bio-physical environmental terms. Further, much debate on sustainability and sustainable development has conflated 'development' and 'economic growth' . The end result is that of the three constituent domains of sustainability, ecological, social and environmental, the social domain has been afforded the least attention in analytical or policy terms. Narrow policy framings of sustainability in this vein are problematic, whereby growth predominates over engagement with transformation agendas to address socio-ecological crises ."
"Documenting Sea Change: Ocean Data Technologies, Sciences, and Governance","https://scispace.com/paper/documenting-sea-change-ocean-data-technologies-sciences-and-30nx7basmf","2020","Journal Article","","Kathleen M. Sullivan","10.3167/ARES.2020.110106","https://scispace.com/pdf/documenting-sea-change-ocean-data-technologies-sciences-and-30nx7basmf.pdf","This review examines social science and practitioner literature regarding the relationship between ocean sciences big data projects and ocean governance. I contend that three overarching approaches to the study of the development of ocean sciences big data techne (the arts of data creation, management, and sharing) and data technologies can be discerned. The first approach traces histories of ocean sciences data technologies, highlighting the significant role of governments in their development. The second approach is comprised of an oceanic contribution to the study of ontological politics. The third takes a human-social centered approach, examining the networks of people and practices responsible for creating and maintaining ocean sciences big data infrastructure. The three approaches make possible a comparative reflection on the entangled ethical strands at work in the literature.","facilitate comparisons, "" which obviates all the embedded decisions and relationships (see also . Indicators are also criticized for the ways in which they extend the control of technical experts and audit cultures, and can discourage political discussion and reasoned debate . Oceanic Networking:
 Baker and Bowker point out that much of what is assembled in environmental data portals is actually of less interest to scientists: ""It is third party [sic] users-planners, development agencies, policymakers, modelers working in other arenas like climate change-who are the benefi ciaries of interoperability . Mangers and policy makers express desires for ocean sciences data fi ndings to be processed into representations that make immediate sense of complex situations. Th us, oceans policy makers increasingly seek indicator tools, especially those that rank or evaluate the conditions assessed. For civil servants running participatory planning exercises, maps and scientifi c data play central roles. As such, the use of interactive mapping platforms has become common on oceans planning exercises (see discussions in . Noella , looking at emerging high seas conservation areas as human social coproduced territorial formations, highlights the hierarchical relations among human coproducers in which science acts as cultural capital, a situation, she suggests, that might be ameliorated by including technology sharing requirements. , who engaged in multiyear ethnographic research with two east coast regional marine spatial planning eff orts, argue (following Callon) that the portals themselves are agential in the planning processes. Oceanic Networking:
 In taking a human-social-centered approach, the literature here highlights the oft en deeply entrenched hierarchies in human socialities, and the power relations operating among and between diff erent groups of people. Th e authors examine the human social practices that develop as the technologies are developed, and the human and technical challenges that arise when big data is used to address ocean systems that span multiple jurisdictions and large regions. Th ese challenges include questions of establishing shared data standards so that data sets can be compared and combined, interoperability and metadata standards so that data can be shared, and creating representations of data for nonexperts, especially policy makers and their constituencies. Th is literature is especially useful for its insights into the techne, as the arts of data creation, management, and sharing are re-craft ed and reimagined through knowledgesharing practices. Concluding Refl ections:
 Juxtaposed, the three overarching approaches illuminate ocean science data techne, technologies, infrastructures, human networks, and social relations from three distinct intellectual orientations, those of history, ontological politics, and human-social-centered sociality. Although these are largely distinct categories of literature, several authors bring some aspects of the different approaches into fruitful conversation in a kind of analytical experimentation that is a feature of contemporary knowledge-sharing practices, even as specifi c texts and arguments align most closely with one or another of the three general approaches discussed. Th at human social groups shape and are shaped by their technologies is not a novel idea. Albeit from quite diff erent analytical perspectives, all three general approaches take into account that human practices and sociality both shape and are shaped by technological endeavors. Each general category of literature also suggests an ethical stance or orientation toward the social-technological-ocean relationships found in big data projects."
"Security spheres: A phenomenology of maritime spatial practices","https://scispace.com/paper/security-spheres-a-phenomenology-of-maritime-spatial-4s02qpu04n","2015","Journal Article","Security Dialogue","Barry J. Ryan","10.1177/0967010615598049","https://scispace.com/pdf/security-spheres-a-phenomenology-of-maritime-spatial-4s02qpu04n.pdf","This article explores maritime protection zones (MPZ), which are being created in the territorial waters of a number of European states. Through the work of Gaston Bachelard and Peter Sloterdijk, t...","morality, hygiene and order which marked planning in the 20 th century is extant in maritime planning. Recalling 'the postwar rush to turn planning into an applied science' it has been observed that much was ignored -'the city of CONCLUSION:
 A common theme pervades studies of maritime planning emanating from the social sciences. These studies find in zoning an architecture of governance that is ill-tuned to the materiality it seeks to secure, one unlikely to fulfil its ecological function. Designed for the production and harvest of marine life, rather than its conservation, studies point out that maritime spatial planning serves a commercial, rather than an environmental, purpose . Moreover commentators have voiced suspicion about planning processes that exclude local coastal and fishing communities. Maritime spatial planning tends to standardise, or routinize, sea space. The dichotomy of Apollonian land and Dionysian sea is erased; certain procedures are installed that are common to both domains and a surveillance and monitoring regime is constructed. By being able to scientifically analyse, plan and predict the usage of space it acquires an economic worth. A hierarchy of value is constructed -some spaces are deemed to be more productive than other spaces and a market comes into being. Thus we are witnessing maritime borders, traffic corridors and multi-floored administrative enclaves reproducing a very modern formation. This structure is designed to manage vast three-dimensional, inhospitable environments through a network of secure routes connecting orderly, gentrified sites. The socio-technical imaginary at stake is a global network of secured zones that act as rational hubs of wealth creation and environmental management in the maritime sphere. Yet there is a distinct martial undertone in the blueprints of maritime spatial planning. It is increasingly tied to the production of national (and regional) maritime security strategies, for instance. Moreover, other accounts of zoning, such as  study of container port security, which is inextricably tied to maritime planning, demonstrate continuity with the commercial-military nexus that has historically animated the maritime sphere. Human and non-human life, as it flows through these multi-dimensional spheres, is not so much lived, as it is zoned, monitored and routinized. CONCLUSION:
 The phenomenologist's preoccupation with space assists critical scholars of global politics in any bid to articulate alternatives forms of security. The reconfiguration of the sea -the political and economic redistribution being undertaken and the synchronous and incipient territorialisation -is producing new knowledge and policing technologies of governance that will inevitably be transferred between other 'ungoverned' open spaces. Wilderness areas such as deserts and mountains, intelligence blackspots and so-called failed states are ubiquitously described as sources of unpredictability, crime and ontological insecurity."
"Shipping Operations Management","https://scispace.com/paper/shipping-operations-management-4kzm50gh9f","2017","Book","","Ilias D. Visvikis
Photis M. Panayides","10.1007/978-3-319-62365-8","https://scispace.com/pdf/shipping-operations-management-4kzm50gh9f.pdf","","2012 UNCSD, also known as Rio þ 20), which provided the opportunity for the global community to set ambitious and universal goals, to review past governance and management performance, and to fast-track management and conservation efforts in a more targeted way. Sustainable Oceans:
 After several decades of concerted and cooperative effort by the international community, much knowledge has been generated, various issues have been addressed, promising governance and management frameworks and paradigms have been put forward, and a plethora of best practices have been identified and disseminated. Yet it is acknowledged that the pace at which governance and management of the ocean is proceeding does not match the pace of degradation of the marine environment and its resources (United Nations 2016). Conclusion:
 What does this all mean for shipping operations? First is the acknowledgement that ships no longer rule the waves alone. Over the past very few decades, new and expanded ocean industries and activities have entered the ocean realm, and now a blue economy drive in most coastal nations is looking to introduce additional ocean uses that will add to the burden on ocean health and the challenge of increasingly complicated ocean governance. Many nations are already reprioritizing their ocean policies and strategies, giving increasing emphasis to emerging ocean uses that can add more to the economic output of the ocean and contribute more strongly to the achievement of urgent societal benefits and growing needs. Shipping will certainly remain a prominent component of the ocean economy, but it must continue to grow in and adapt to a more crowded and competitive ocean space, a worsening ocean environment with greatly diminished capacity to support multiple and growing social and economic needs, and a more integrated ocean governance regime with all the legal, jurisdictional, social, and ecological challenges this implies. The shipping sector needs to think beyond its sectoral focus and embrace its place in an evolving ocean space and cooperative ocean governance regime."
"Marine cultural heritage : frontier or centre?","https://scispace.com/paper/marine-cultural-heritage-frontier-or-centre-4a4ibz1fww","2018","Journal Article","International Social Science Journal","Jessica Lehman","10.1111/ISSJ.12155","https://scispace.com/pdf/marine-cultural-heritage-frontier-or-centre-4a4ibz1fww.pdf","Marine cultural heritage is an area of emerging international interest among different sectors of society. Drawing together a diverse set of literatures on marine cultural heritage, maritime archaeology, the development of the 2001 UNESCO Convention on the Protection of the Underwater Cultural Heritage, and ocean politics more broadly, this paper examines the ways in which marine cultural heritage might be understood as a frontier in terms not only of spatial territory, but also for knowledge, governance, and politics. As such, marine cultural heritage may bring the disciplinary practices of maritime archaeology into contact with more radical marine politics of postcolonial, subaltern, and Black scholarship. This analysis thus suggests stakes of marine cultural heritage for different communities, reaching far beyond the sites and objects themselves, and shows why marine cultural heritage is emerging as an urgent and dynamic concern at the present moment. Yet ultimately, whether or not marine cultural heritage is truly a frontier is a question that has different meanings depending on the perspective from which it is asked. These differing perspectives illuminate the changing meaning of ocean space as well as struggles over material and immaterial marine resources, and suggest that the frontier is itself a contested concept.","Keywords: marine cultural heritage, marine governance, oceans, maritime archaeology, shipwrecks"
"Blue justice: A survey for eliciting perceptions of environmental justice among coastal planners’ and small-scale fishers in Northern-Norway","https://scispace.com/paper/blue-justice-a-survey-for-eliciting-perceptions-of-15pkordtdf","2021","Journal Article","PLOS ONE","Sigrid Engen
Vera Helene Hausner
Georgina G. Gurney
Else Grete Broderstad
Rose Keller
Aase Kristine Aasen Lundberg
Francisco Javier Ancin Murguzur
Emma Annika Salminen
Christopher M. Raymond
Jannike Falk-Andersson
Per Fauchald","10.1371/JOURNAL.PONE.0251467","https://scispace.com/pdf/blue-justice-a-survey-for-eliciting-perceptions-of-15pkordtdf.pdf","Ocean-based economic development arising from an increasing interest in the ‘blue economy’ is placing ecosystems and small-scale fisheries under pressure. The dominant policy response for dealing with multiple uses is the allocation of coastal space through coastal zone planning (CZP). Recent studies have shown that the rush to develop the blue economy and regulate coastal activity can result in social injustices and the exclusion of less powerful and unrecognized groups (e.g., small-scale fishers, women, Indigenous peoples and youth). To achieve a primary goal of the 2030 sustainable development agenda to “leave no one behind”, it is important to understand the implications of coastal planning and development for these groups. Here, we present a social survey protocol for examining perceptions of justice related to small-scale fisheries (SSF) in the context of the blue economy in coastal areas. Specifically, we designed the survey instrument and sampling protocol to assess whether decisions about the use of the coastal zone over the last five years have i) followed principles of good governance, ii) recognized fishers’ knowledge, culture and rights and iii) been attentive to impacts of changed coastal zone use on fisheries. The survey will engage coastal planners (N = app. 120) and fishers (N = app. 4300) in all the coastal municipalities (N = 81) in Northern-Norway. The sampling protocol is designed to ensure representation of different sectors of society, including those defined by gender, age, ethnicity and occupation (e.g., small-scale fishers, large-scale fishers, coastal planners).","Hausner,Georgina G Gurney,Else Grete Broderstad,Rose Keller,Kristine Aase,Francisco Javier Lundberg,Ancin Murguzur,Emma Salminen,Christopher M Raymond,Jannike Falk-Andersson Introduction:
 Increasing use and regulation of coastal areas necessitates heightened attention to justice and inclusivity in coastal governance, including the development of the blue economy . Studies have shown how blue economy policies and the accompanying changes in rules and authority can lead to injustices, for example the spatial displacement of small-scale fishers and Indigenous peoples, exclusion from decision-making, and inequitable distribution of benefits and costs . Here, we present a study protocol that explores the concept of blue justice in relation to the growth in the blue economy and coastal zone planning, specifically through a survey instrument designed to elicit key stakeholders' perceptions of justice. The social survey protocol provides a theoretical and contextual background for our survey to ensure the validity, transparency and reproducibility of our results prior to data collection. Introduction:
 Attention to justice and inclusion for small-scale fisheries finds traction in a number of international policies and initiatives. At the first global conference on how to realize a sustainable blue economy in 2018, concerns related to small-scale fisheries, Indigenous peoples, women and youth were central . Securing sustainable small-scale fisheries is specifically mentioned as a part of UN Sustainable Development Goal 14 (target b), while justice and inclusivity are covered by SDGs 10 and 16 (i.e., reduced inequalities and promoting peaceful and inclusive societies, respectively) . The Ocean Panel (i.e., the high level panel for a sustainable ocean economy made up of 14 world leaders) identifies justice as one of five areas of transformation to secure a sustainable ocean economy, especially considering small-scale fishers, women, youth, coastal communities and Indigenous peoples . The Food and Agriculture Organization's (FAO) voluntary guidelines for small-scale fisheries are central in the work to ""support the visibility, recognition and enhancement of the already important role of smallscale fisheries [. . .]""  and the UN has declared 2022 as the international year of artisanal fisheries and aquaculture . A justice framing has also been adopted by the To Big To Ignore (TBTI) Network, which is a global network of scientists focused on small-scale fisheries research . Introduction:
 The blue economy refers to the sustainable use of marine environments for economic activities, while blue growth can be thought of as the expansion of such activities . However, definitions vary and the terms blue growth, blue economy and ocean economy are often used interchangeably . Since the initial framing of the blue growth at the Rio +20 UN sustainability conference , different narratives have been linked to the concept each with its own set of problems, solutions, actors and governance arrangements . In particular, critiques have been raised that blue growth (or blue economy) has become less about sustainability and more about capitalization of marine resources . Introduction:
 The term blue justice has been coined as a response to the restructuring of rules and authority over access, use and management of marine resources and marine space . Blue justice can be defined as a just and inclusive blue economy where recognitional, procedural and distributional justice concerns are at the forefront of the blue economy agenda . A related term, blue degrowth, critiques capitalistic, growth driven policies and proposes participatory societal visions that emphasize coastal community rights and small-scale, local production and consumption as an alternative ."
"Reframing corporate social responsibility and sustainability in the aftermath of United Nations 2030 agenda : an empirical study into the tanker and dry bulk maritime sector","https://scispace.com/paper/reframing-corporate-social-responsibility-and-sustainability-15jhqikbg0","2019","Journal Article","Journal of Marine and Island Cultures","Ioannis Fasoulis
Rafet Emek Kurt","10.21463/JMIC.2019.08.1.06","","","the Tanker and Dry Bulk Maritime Sector Authors: Ioannis Fasoulis (Corresponding Author),Rafet Emek Keywords: Ocean governance, UN's 2030 Agenda, corporate social responsibility, sustainable maritime transport, integrated management systems Introduction:
 The recognition and acceptance of shipping as major carrier of world trade is indisputable with figures showing that more than 90% of global goods movement is done by sea . Although seaborne transport has always been considered as the most efficient and environmental friendly transportation mode, though, it has always been the subject of continuous and strict regulations (United Nations 2017). The reason is that maritime transportation refers to an inherently risky business that impacts the environment, the society and the economy as well. As example, shipping generates almost 3% and 15% of total . Moreover, working at sea has always been a hazardous occupation, bearing several risks to seamen (i.e. occupational accidents, fatigue, ergonomic risks etc.), the ship (i.e. loss of vessel from collision, structural damage) and the cargo (i.e. cargo partial damage or total loss) . And despite the several regulatory and political efforts to eliminate industry's adverse impacts, seaborne transportation continues to produce negative externalities. As a result, several initiatives and cooperation amongst various stakeholders, organizations and regulatory bodies (i.e. IMO, European Union, Flag Administrations, Port States, P&I Clubs, Classification Societies, industry's Associations etc.) have been formed throughout shipping's long history . Introduction:
 Undoubtedly, those who deal with the operation and management of ships have always had the primal responsibility in ensuring and promoting the seaworthiness of their vessels. Nevertheless, the complicated nature of shipping (ships are readily transferable assets between owners, flags, class societies, trading areas, charterers and insurers) complicates the situation and bears several reverses in preserving a seaworthy fleet . Therefore, the need to form and set the foundations of a legal maritime governance framework gave rise to the United Nations Convention on the Law of the Seas (UNCLOS). Such an act provides the first fundamental aspect and principal regulatory framework to confirm sovereign rights of States and also creates their obligations with respect to ocean governance ). In broad terms, ocean governance encompasses the efforts (policies, regulations, directives) of various actors (i.e. Flag Administrations, Port States etc.) to regulate oceans' use ensuring, thus, that all their users obey and comply with applicable statutory health, safety and environmental legislation . In recent decades, increasing oceans' use, along with growing environmental, social and climate change concerns have, unavoidably, contributed to the establishment of an ocean governance system envisioned and ruled by sustainable development principles . United Nations 2030 Agenda represents a remarkable recent undertaking in fostering sustainable development under its three dimensions (economic, social and environmental), with such a venture bearing implications to the maritime sector (United Nations 2017)."
"Challenges of the Blue Economy: evidence and research trends","https://scispace.com/paper/challenges-of-the-blue-economy-evidence-and-research-trends-9vjt2qh3l5","2021","Journal Article","Environmental Sciences Europe","Rosa María Martínez-Vázquez
Juan Milán-García
Jaime de Pablo Valenciano","10.1186/S12302-021-00502-1","https://scispace.com/pdf/challenges-of-the-blue-economy-evidence-and-research-trends-9vjt2qh3l5.pdf","The Blue Economy is a recent field of study that encompasses economic activities that depend on the sea, often associated with other economic sectors, including tourism, maritime transport, energy and fishing. Blue growth supports the sustainable growth of the maritime and marine sectors as the oceans and seas are engines of the global economy and have great potential for growth and innovation. This article undertakes a bibliometric analysis in the terms of Blue Economy (BE), Maritime Economy (MAE), Ocean Economy (OE), Marine Economy (ME), and Blue Growth (BG) to analyze the scientific production of this field of study. Analysis of the authors’ definitions of BE, BG, ME and OE provides interesting relationships divided into sustainability and governance; economics and ecosystem protection; industrial development and localization; and the growth of the ocean economy, with development as the central axis that encompasses them. The main contribution is to find out if there is a link between the BE and the CE through the keyword study. The results show a significant increase in articles and citations over the last decade. The articles address the importance of different sectors of BE and the interest of governments in promoting it for the development of their national economies. Using bibliometric mapping tools (VOSviewer), it is possible to find possible links between concepts such as CE and BE through the BG and to visualize trending topics for future research. Nascent and future research trends include terms such as small-scale fisheries, aquatic species, biofuel, growth of the coastal BE, internationalization and blue degrowth (BD), the latter approaches aspects of BG from a critical perspective. In conclusion, it highlights the need for alliances between the sectors that compose BG with the incorporation of the CE in order to achieve a sustainable BE in both developed and developing countries. Through the keyword analysis it is shown that the BG strategy is the bridge between the BE and the CE. The CE presents itself as a promising alternative that could mitigate tensions between stakeholders who support both growth and degrowth positions.","interest in the growth of water-based activities Schutter and Hicks It seeks to curb biodiversity loss while stimulating economic development, thereby integrating environmental and economic interests Kathijotes It is the mainstream of national development and can integrate land and sea-based socio-economic sustainable development Blue Economy:
 Kaczynski  It refers to the commercially sustainable development of the oceans Hoegh-Guldberg et al. ; Patil et al. ; UNECA  It has emerged in the last two decades from various forums, but above all from within the policy and practice of environmental development Blue growth Caswell et al.  Emerging from national and international marine policy, it aims to promote the growth of ocean economies and at the same time holistically manage marine socio-ecological systems Dalton et al.  The creation of economic activity and jobs at sea, while the multiple uses of spaces make efficient use of the available sea surface by combining industries Boonstra et al.  It is relatively new and aims to achieve economic growth based on the exploitation of marine resources while avoiding their degradation, excessive use, and pollution Burgess et al.  It is the most recent term to refer to the most holistic management of complex marine socio-ecological systems. It is a dynamic and complex system that covers all industries and regions Marine economy Qi and Xiao  It is a dynamic and complex system that covers all industries and regions Wenwen et al.  It is a new economic form that emphasizes a new development concept, a new operating mechanism, and a management model Caban et al.  It is particularly exposed to dangers due to the environment of its operations. These risks are the result of deliberate and incidental actions (hydrometeorological, mechanical conditions, etc.) Bentlage et al. [12]:
 A heterogeneous innovation system with enduring relevance to the spatial and functional development of European regions Spamer  It simultaneously fosters social inclusion, environmental sustainability, strengthening maritime ecosystems, transparent governance, and economic growth and development Ocean economy UNCTAD [124]:
 A subset and complement of the evolving development paradigm emphasizing greener, more sustainable, and more inclusive economic pathways Ocean economy UNCTAD [124]:
 Potgieter  It is considered a crucial factor for global economic growth and development, offering excellent opportunities, challenges, and risks Colgan  They are marine construction, resource, shipping, and tourism and recreation industries whose establishments are located near ocean shorelines or large lakes negative impact it may have on living marine resources . Globally, shipping is the primary means of supplying raw materials, consumer goods, and energy, becoming a facilitator of world trade and contributing to economic growth and employment, both at sea and on land . In addition, the shipbuilding industry provides real added value to numerous coastal communities . Ocean economy UNCTAD [124]:
 rough bibliometric analysis, this study's main objective is to explore the evolution of worldwide scientific production on BE between 1979 and 2020. e purpose is also to identify those concepts that are related to BE in order to subsequently carry out the study of keywords and establish future research trends."
"Valuating Marine Knowledge: Heterogeneous Collaborations at the Concarneau Marine Station","https://scispace.com/paper/valuating-marine-knowledge-heterogeneous-collaborations-at-56szwms6lv","2023","Preprint","","Tanja Bogusz","10.31235/osf.io/em6td","https://scispace.compdf/valuating-marine-knowledge-heterogeneous-collaborations-at-56szwms6lv.pdf","Marine stations have long been explored by science and technology studies (STS) and the humanities as boundary objects between the field and the lab. Moreover, through their position, they embrace two domains which have been separated by the modern organization of knowledge – sea and society – not only epistemically, but also physically. In contrast to time-limited marine expeditions or pure laboratory work, marine stations enact “science with their feet in the water” while situated within concrete local societies. Therefore, many marine stations provide multiple ways of valuating the relation between the sea and society. However, in an era of considerable polarization regarding a sustainable future for coastal communities, valuating marine knowledge is a socially complex endeavour. Based on a two-month ethnography of the world’s oldest existing institution of this kind, the Station Marine de Concarneau in Brittany, France, the paper discusses its practical enactment of heterogeneous values associated with marine knowledge. The paper, first, introduces the Concarneau station, its particular research profile and local exposure. Second, an experimentalist approach based on pragmatism and STS is explored in order to rethink current research on the valuation of socio-marine cohesion. Third, three types of valuating marine knowledge through heterogeneous collaborations at the station are explored: a) socio-material, b) socio-epistemic and c) socio-disciplinary. Finally, the paper deduces the importance of marine stations for inter- and transdisciplinary collaboration within the global transformation of sea-society relations. ","to a political topic . In turn, this topic has initiated a re-valuation of nature. c) Socio-disciplinary collaboration: Marine scientists today have to deal with this normative burdening of their object of inquiry. Society is literally everywhere. c) Socio-disciplinary collaboration:
 Since they rarely have social scientists at their disposal, natural scientists increasingly do ""citizen"" or ""public science"" to meet the expectations of sustainable governance policy in natural scientific organizations, introduced more than often top-down -which, for some of them, actually means ""on top"" of their genuine work. c) Socio-disciplinary collaboration:
 As the ontological bifurcation between nature and society as objects of research has been echoed in the modern organization of academic knowledge for more than a hundred years, it is still hard to overcome this bifurcation on a regular basis . c) Socio-disciplinary collaboration:
 Regarding global marine science policy, the UN's Ocean Decade and related reports regularly express the urgent need for interdisciplinary expertise. However, the opportunities for its long-term implementation still remain opaque . Real interdisciplinarity needs to be trained and rewarded. c) Socio-disciplinary collaboration:
 Although the call to integrate natural sciences and engineering with the social sciences and humanities resonates more and more within several marine institutions, as well as within third-party funding agencies and research programmes, mutualizing marine knowledge across departmentalized scientific families must be boosted to meet current -and anticipate future -sea-society challenges. c) Socio-disciplinary collaboration:
 Marine uncertainty about ""matters of concern""  regularly creates target conflicts between different social groups. c) Socio-disciplinary collaboration:
 Pragmatist sociologists have observed such eco-social conflicts by means of ""forms of valuation"", where, for instance, ""a green justificatory order"" counteracts ""an economic justificatory order"" ) -a typical case being the above-mentioned protest of the fishery community against the implementation of marine protected areas in France. c) Socio-disciplinary collaboration:
 However, as recent developments in science and technology studies and marine social science show, the analysis of such conflicts increasingly shifts from observation to collaboration . c) Socio-disciplinary collaboration:
 Taking heterogeneous collaboration as exemplified in the two previous sections as a methodological baseline for valuating diverse marine knowledge, a sea-society challenge could also imply long-term sociodisciplinary collaboration. c) Socio-disciplinary collaboration:
 This could happen on three levels: first, an empirical (qualitative, as well as quantitative) assessment of already existing, albeit hitherto rather informal types of heterogeneous collaboration, which are potentially able to strengthen social cohesion across different marine collectives. c) Socio-disciplinary collaboration:
 Given the fact that in Brittany as elsewhere in the world the ecological crisis induces political antagonisms between members of coastal communities on the one hand and marine scientists on the other, heterogeneous socio-technical and sociomaterial collaborations should be assessed more systematically; second, a multi-sited comparison  between different marine stations practising such collaborations could make it possible to deduce lessons in order to also enhance marine stations' impact on these topics; and third, an experimental anticipation of expected seasociety challenges by assembling heterogeneous marine knowledge could create an opportunity for the joint development of prospective solutions."
"Conceptualising change in marine governance: Learning from Transition Management","https://scispace.com/paper/conceptualising-change-in-marine-governance-learning-from-eux2ld342t","2018","Journal Article","Marine Policy","Christina Kelly
Geraint Ellis
Wesley Flannery","10.1016/J.MARPOL.2018.06.023","https://pureadmin.qub.ac.uk/ws/files/157556333/CKFinal.pdf","","Title: Conceptualising change in marine governance: Learning from Transition Management Authors: Marine Policy Keywords: Transformative change, integrated marine governance, transition management"
